"","Team1","Team2","Team1Score","Team2Score","TeamID_L","Season","TeamID_W","WinTest","LWins","LLosses","LMean_Score","LMean_FGM","LMean_FGA","LMean_FGM3","LMean_FGA3","LMean_FTM","LMean_FTA","LMean_WOR","LMean_WDR","LMean_Ast","LMean_TO","LMean_Stl","LMean_Blk","LMean_PF","WWins","WLosses","WMean_Score","WMean_FGM","WMean_FGA","WMean_FGM3","WMean_FGA3","WMean_FTM","WMean_FTA","WMean_WOR","WMean_WDR","WMean_Ast","WMean_TO","WMean_Stl","WMean_Blk","WMean_PF","WinTest"
"172",1458,1168,71,56,1168,2008,1458,1,23,8,82.4838709677419,29.741935483871,62.4516129032258,8.61290322580645,22.3548387096774,14.3870967741935,20.3870967741935,12,23.8709677419355,15.4193548387097,13.4193548387097,8.83870967741935,1.45161290322581,18.8709677419355,31,4,67.2,23.4857142857143,52.6285714285714,5.88571428571429,16.6,14.3428571428571,20.2285714285714,11.7428571428571,24.1714285714286,12.6571428571429,11.8285714285714,6.14285714285714,3.25714285714286,14.3714285714286,1
"663",1338,1455,55,73,1338,2014,1196,0,26,8,69.4411764705882,24.5882352941176,55.5,6.58823529411765,19.5588235294118,13.6764705882353,19.8823529411765,13.1470588235294,25.2941176470588,13.7941176470588,12.7941176470588,7.47058823529412,4.47058823529412,17.7058823529412,24,8,69.59375,25.5625,53.78125,5.0625,14.0625,13.40625,20.1875,12.9375,22.40625,16.53125,10.90625,6.65625,3.9375,17.125,0
"347",1437,1242,64,59,1242,2016,1437,1,29,4,80.3030303030303,28.1515151515152,57.6060606060606,8.12121212121212,19.2424242424242,15.8787878787879,22.4848484848485,10.5454545454545,26.7878787878788,15.4545454545455,12.5454545454545,6.75757575757576,4,18.9090909090909,29,5,76.9705882352941,26.6176470588235,56.9411764705882,8.55882352941176,24.9117647058824,15.1764705882353,19.5294117647059,9.26470588235294,26.3529411764706,16.1470588235294,11.1176470588235,6.73529411764706,3.41176470588235,17.5294117647059,1
"919",1435,1293,65,66,1435,2011,1350,0,28,4,76.09375,26.78125,53.9375,6.28125,16.90625,16.25,23.125,12,24.25,15.1875,14.5,9.28125,5.40625,17.46875,24,8,77.21875,25.9375,55.0625,6.03125,16.46875,19.3125,26.625,10.84375,25.21875,13.0625,13.59375,5.75,5.03125,19.28125,0
"381",1314,1252,84,66,1252,2018,1314,1,20,9,80.8620689655172,27.5172413793103,60.4827586206897,7.75862068965517,23.5172413793103,18.0689655172414,24.9310344827586,10.1379310344828,27.5172413793103,14.9310344827586,15.6206896551724,6.31034482758621,2.89655172413793,20.2758620689655,25,10,81.9714285714286,29.9428571428571,65.1142857142857,8.28571428571429,22.7428571428571,13.8,18.6285714285714,14.0571428571429,28.4285714285714,18.2285714285714,12.0285714285714,5.65714285714286,4.25714285714286,15.7142857142857,1
"589",1323,1462,63,67,1323,2013,1235,0,21,12,70.7878787878788,25.1212121212121,55.4848484848485,4.87878787878788,13.969696969697,15.6666666666667,22.6363636363636,10.8484848484848,25.5757575757576,13.3939393939394,12.7272727272727,6.09090909090909,3.75757575757576,18.8484848484848,22,11,66.4848484848485,22.9090909090909,53.0606060606061,6.42424242424242,19.5151515151515,14.2424242424242,20.1212121212121,10.2727272727273,23.7575757575758,14.4848484848485,10.030303030303,5.18181818181818,3.42424242424242,13.7575757575758,0
"694",1350,1242,57,77,1352,2009,1277,0,32,2,82.3823529411765,29.5882352941176,57.6176470588235,7.26470588235294,18.7647058823529,15.9411764705882,23.4117647058824,11.6764705882353,26.8823529411765,17.8823529411765,13.4705882352941,7.94117647058824,4.14705882352941,17.8823529411765,27,7,70.1764705882353,24.9411764705882,53.8529411764706,7.85294117647059,19.6470588235294,12.4411764705882,18,9.05882352941176,24.1176470588235,14.9705882352941,10.6764705882353,6.11764705882353,4.11764705882353,16.0882352941176,0
"613",1328,1314,60,72,1328,2013,1361,0,27,4,89.3870967741936,31.3548387096774,65.9677419354839,6.80645161290323,18.258064516129,19.8709677419355,25.9354838709677,15.1935483870968,27.3225806451613,18.1935483870968,13,8.29032258064516,5.29032258064516,15.8709677419355,27,5,79.1875,27.25,55.78125,6.90625,19.3125,17.78125,26.15625,12.125,27.0625,14.34375,13.71875,6.9375,4.46875,17.40625,0
"219",1195,1192,96,65,1192,2016,1195,1,17,14,76.8387096774194,27.6774193548387,60.6451612903226,7.25806451612903,19.9032258064516,14.2258064516129,20.3548387096774,10.5483870967742,22.5806451612903,14.0967741935484,13,7.35483870967742,2.51612903225806,21.5806451612903,16,13,75.5862068965517,28.2068965517241,60.0689655172414,5.06896551724138,14.6551724137931,14.1034482758621,21.8620689655172,11.448275862069,27.9655172413793,12.8965517241379,12,6.13793103448276,4.03448275862069,19.6206896551724,1
"585",1323,1457,64,74,1323,2008,1450,0,24,4,74.1071428571429,26.7857142857143,56.25,8.07142857142857,22.5,12.4642857142857,19.6785714285714,11.8571428571429,25.2142857142857,16.5,13.3214285714286,7.46428571428571,3.60714285714286,17.25,24,7,81.5483870967742,27.1290322580645,58.9032258064516,9.12903225806452,23,18.1612903225806,24.1935483870968,12.6774193548387,25.6774193548387,17.4838709677419,12.9354838709677,8.41935483870968,3.48387096774194,18.0645161290323,0
"330",1345,1235,80,76,1235,2017,1345,1,24,10,81.3529411764706,29.5588235294118,63.2058823529412,10.0882352941176,25,12.1470588235294,17.5294117647059,9.55882352941176,25.7352941176471,15.9411764705882,10,7.79411764705882,3.61764705882353,15.8823529411765,27,7,80.7352941176471,28.2352941176471,58.1764705882353,9.11764705882353,22.1470588235294,15.1470588235294,19.8529411764706,9.61764705882353,28.2352941176471,18.5,12.9117647058824,5.08823529411765,2.58823529411765,15.6470588235294,1
"777",1393,1328,71,84,1393,2010,1139,0,27,5,79.1875,27.25,55.78125,6.90625,19.3125,17.78125,26.15625,12.125,27.0625,14.34375,13.71875,6.9375,4.46875,17.40625,25,9,80.9705882352941,29.3235294117647,60.1470588235294,6.85294117647059,19.3823529411765,15.4705882352941,24.1764705882353,12.7352941176471,26.8235294117647,18.1764705882353,15.1764705882353,7.64705882352941,5.08823529411765,15.6764705882353,0
"516",1361,1294,68,50,1294,2011,1361,1,20,10,70.9,22.4666666666667,52.9,7.96666666666667,20.8666666666667,18,23.2,11.8666666666667,23.8,11.5333333333333,14.4,5.8,1.86666666666667,19.5666666666667,32,2,72.1764705882353,26.5294117647059,57.3529411764706,6,17.5588235294118,13.1176470588235,18.7058823529412,12.6176470588235,25.0588235294118,13.3823529411765,11.1470588235294,6.20588235294118,4.88235294117647,15.3823529411765,1
"199",1452,1181,73,67,1181,2008,1452,1,27,5,84.125,28.75,61.78125,9.28125,24.15625,17.34375,24.96875,12.71875,24.4375,15.03125,13.59375,8.6875,4,19.15625,23,10,74.6969696969697,26.3939393939394,58.1515151515151,7.27272727272727,20.3333333333333,14.6363636363636,21.5454545454545,11.969696969697,23.7575757575758,15.4545454545455,10.9393939393939,7.18181818181818,5.12121212121212,19.1515151515152,1
"623",1329,1210,59,64,1329,2013,1332,0,21,12,72.5151515151515,26.3030303030303,57.8787878787879,6,16.3636363636364,13.9090909090909,21.6666666666667,13.6969696969697,26.5454545454545,13.7575757575758,16.3333333333333,7.75757575757576,5.48484848484848,18.6666666666667,22,10,74.3125,25.53125,56.78125,8.375,23.8125,14.875,20.8125,10.125,25.875,12.53125,12.71875,6.4375,2.59375,20.125,0
"134",1305,1153,75,73,1153,2018,1305,1,31,4,74.8,26.4571428571429,58.4285714285714,7.22857142857143,20.2571428571429,14.6571428571429,21.3142857142857,13.3142857142857,25.8,15.9428571428571,11.3428571428571,7.34285714285714,5.65714285714286,15.6857142857143,27,7,83.0882352941177,28.3235294117647,60.4705882352941,9.70588235294118,24.4117647058824,16.7352941176471,22.4117647058824,9.47058823529412,26.5588235294118,16.4411764705882,9.94117647058824,6.26470588235294,4.08823529411765,17.2647058823529,1
"385",1277,1254,89,67,1254,2012,1277,1,25,8,81.8787878787879,27.2121212121212,57.2727272727273,6.57575757575758,17.8484848484848,20.8787878787879,28.5454545454545,11.8787878787879,26.7575757575758,14.8484848484848,16.1818181818182,6.06060606060606,3.3030303030303,15.7878787878788,27,7,72.1470588235294,25.9117647058824,54.3823529411765,5.52941176470588,15.1470588235294,14.7941176470588,21.2058823529412,11.7352941176471,26.2647058823529,15.3235294117647,13,7.32352941176471,4.38235294117647,17.6176470588235,1
"594",1324,1338,66,89,1324,2011,1400,0,25,8,68,23.6060606060606,52.8787878787879,5.33333333333333,15.3333333333333,15.4545454545455,22.3333333333333,12.2727272727273,25.030303030303,15.8787878787879,12.3636363636364,5.09090909090909,4.18181818181818,17.0606060606061,24,8,75.21875,26.15625,58.8125,5.8125,18.15625,17.09375,23.90625,13.59375,24.4375,12.875,13.71875,6.40625,4.9375,17.9375,0
"191",1163,1177,72,55,1177,2004,1163,1,21,9,70.8666666666667,25.6333333333333,54.5666666666667,5.1,14.0666666666667,14.5,20.6,12.0666666666667,23.7666666666667,13.7333333333333,13.4333333333333,5.7,2.36666666666667,17.4,29,6,78.7714285714286,29.9714285714286,62.2857142857143,6.37142857142857,15.8,12.4571428571429,20.0285714285714,15.0285714285714,29.6,18.3428571428571,13.7714285714286,6.08571428571429,8.42857142857143,15.9428571428571,1
"811",1400,1153,59,65,1400,2014,1276,0,24,10,68.5,25.0588235294118,59.6764705882353,7.14705882352941,20.8529411764706,11.2352941176471,17.5294117647059,13.5,22.7058823529412,12.9705882352941,10.5882352941176,8.11764705882353,4.58823529411765,15.1470588235294,20,13,73.0606060606061,24.7272727272727,56.6666666666667,5.75757575757576,17.6060606060606,17.8484848484848,24.4242424242424,13.4242424242424,22.7575757575758,12.3636363636364,12.5757575757576,6.81818181818182,3.63636363636364,19.5151515151515,0
"639",1332,1458,77,85,1332,2015,1458,0,26,7,73.5454545454545,24.2121212121212,52.8787878787879,7.75757575757576,20.7878787878788,17.3636363636364,23.3333333333333,8.78787878787879,24.3939393939394,12.1212121212121,8.06060606060606,5,3.51515151515152,14.9393939393939,23,9,81.84375,27.40625,58.5625,7.78125,19.84375,19.25,25.125,10.78125,23.5,14.4375,11.65625,7.9375,3.375,21.25,0
"968",1449,1345,74,76,1449,2010,1452,0,25,9,69.3529411764706,24.8235294117647,55.5882352941176,6.70588235294118,19.1176470588235,13,18.5588235294118,9.67647058823529,24.5588235294118,15.1176470588235,11.6470588235294,7.23529411764706,4.82352941176471,17.3529411764706,25,8,78.9393939393939,27.9393939393939,60.8181818181818,4.24242424242424,12.4848484848485,18.8181818181818,26.9393939393939,15.1212121212121,25.8484848484848,13.0909090909091,14.8787878787879,7.57575757575758,2.81818181818182,19.4545454545455,0
"221",1314,1195,83,67,1195,2016,1314,1,16,13,75.5862068965517,28.2068965517241,60.0689655172414,5.06896551724138,14.6551724137931,14.1034482758621,21.8620689655172,11.448275862069,27.9655172413793,12.8965517241379,12,6.13793103448276,4.03448275862069,19.6206896551724,28,6,82.2647058823529,30.7941176470588,64.3235294117647,5.38235294117647,17.1470588235294,15.2941176470588,20.7352941176471,14.0294117647059,26.9411764705882,18.1176470588235,10.9117647058824,6.88235294117647,4.38235294117647,17.9117647058824,1
"832",1409,1417,59,76,1409,2016,1276,0,26,8,81.8235294117647,29.0588235294118,59.2941176470588,6.38235294117647,16.3235294117647,17.3235294117647,23.1176470588235,10.0882352941176,25.5588235294118,17.2058823529412,10.5294117647059,9.38235294117647,2.88235294117647,17.7352941176471,21,12,73.0909090909091,24.6666666666667,55.8181818181818,5.75757575757576,17.6969696969697,18,26.6666666666667,10.7878787878788,25.5151515151515,12.5151515151515,11.4545454545455,6.96969696969697,3.78787878787879,21.4242424242424,0
"745",1380,1181,54,70,1380,2013,1211,0,30,3,82.5151515151515,27.7575757575758,56.1515151515151,7.81818181818182,19.7575757575758,19.1818181818182,25.2121212121212,9.54545454545454,23.3636363636364,15.3636363636364,13.3939393939394,9.54545454545454,5.42424242424242,17.4848484848485,19,12,65.7741935483871,24.6774193548387,55.9677419354839,4.48387096774194,14.0645161290323,11.9354838709677,18.4193548387097,13.0967741935484,25.7096774193548,12.3548387096774,17.5806451612903,7.58064516129032,3.80645161290323,17.8709677419355,0
"833",1409,1276,62,67,1411,2003,1421,0,21,13,73.9117647058823,26.3235294117647,56.5882352941176,9.55882352941176,24.8823529411765,11.7058823529412,15.8823529411765,7.73529411764706,23.9411764705882,14.9411764705882,9.76470588235294,5.41176470588235,2.05882352941176,15.6764705882353,20,11,74,25.6774193548387,57.8387096774194,6.96774193548387,21.1612903225806,15.6774193548387,23.1290322580645,10.0967741935484,24.9354838709677,13.7096774193548,10.8064516129032,6.80645161290323,2.67741935483871,17.7096774193548,0
"931",1437,1196,62,75,1437,2007,1246,0,27,6,79.2727272727273,27.6363636363636,54.3939393939394,7.39393939393939,18.7575757575758,16.6060606060606,22.6060606060606,10.6060606060606,24.6363636363636,17.030303030303,14.8787878787879,8.03030303030303,4.93939393939394,16.1212121212121,25,4,75.4137931034483,25.0344827586207,58.7931034482759,9.10344827586207,23.551724137931,16.2413793103448,21.6206896551724,13.4827586206897,22.7586206896552,12.6206896551724,11.2758620689655,7.58620689655172,5.03448275862069,18.3793103448276,0
"1013",1458,1139,54,61,1458,2012,1393,0,22,9,72.4838709677419,24.7096774193548,55.8064516129032,7.45161290322581,20.5806451612903,15.6129032258065,21.4516129032258,10.8709677419355,24.0645161290323,12.4193548387097,11.2903225806452,5.93548387096774,1.51612903225806,19.1612903225806,23,8,68.1935483870968,23.8709677419355,53.6129032258064,8.06451612903226,21.7096774193548,12.3870967741935,15.0322580645161,10.5483870967742,21.5161290322581,13.1612903225806,7.38709677419355,3.45161290322581,3.16129032258065,15.0645161290323,0
"397",1246,1257,74,69,1257,2014,1246,1,29,5,82.1176470588235,28.9117647058824,61.0294117647059,8.05882352941176,21.7058823529412,16.2352941176471,24.6470588235294,13.7058823529412,24.1764705882353,15.6764705882353,10.2941176470588,10.1176470588235,4.61764705882353,19.5,24,10,75.9117647058823,25.1764705882353,55.7941176470588,5.08823529411765,15.6470588235294,20.4705882352941,30,14.6470588235294,26.5,11.5,12.2058823529412,4.76470588235294,6.23529411764706,19,1
"510",1139,1292,74,65,1292,2017,1139,1,29,4,74.2121212121212,27.9393939393939,57.3333333333333,6.42424242424242,17.3636363636364,11.9090909090909,17,9.6969696969697,25.4242424242424,15.030303030303,10.3636363636364,6.93939393939394,2.84848484848485,18.2727272727273,23,8,76.2903225806452,26.8064516129032,56.1290322580645,7.64516129032258,21.0322580645161,15.0322580645161,20.3225806451613,8.7741935483871,23.258064516129,13.1935483870968,10.1612903225806,6.2258064516129,2.80645161290323,18.9354838709677,1
"856",1417,1211,62,74,1417,2017,1246,0,31,2,78.2121212121212,28.2121212121212,54.3636363636364,7.12121212121212,17.4545454545455,14.6666666666667,21.2727272727273,10.1212121212121,27.5454545454545,16.2121212121212,10.6060606060606,6.06060606060606,3.27272727272727,17.1515151515152,20,13,72,25.7272727272727,58.3939393939394,6.21212121212121,17.0909090909091,14.3333333333333,21.2121212121212,12.3030303030303,25.6666666666667,13.9090909090909,11.8787878787879,6.84848484848485,3.72727272727273,17.8787878787879,0
"618",1328,1348,78,83,1329,2003,1393,0,25,7,76.1875,28.09375,61.125,6.8125,19.46875,13.1875,18.65625,11.28125,23.125,15.28125,10.75,7.5,3.46875,19.0625,18,13,85.1612903225806,29.8387096774194,64.2903225806452,9.54838709677419,26.3225806451613,15.9354838709677,21.2903225806452,10.3870967741935,27.8709677419355,15.0645161290323,13.3870967741935,6.58064516129032,4.70967741935484,17.2258064516129,0
"418",1196,1266,68,58,1266,2012,1196,1,25,7,75.9375,26.5,57.71875,5.6875,16.875,17.25,23.9375,11.8125,24,16.84375,13.25,8.8125,3.5,17.875,23,10,76.2727272727273,26.4242424242424,57.3636363636364,9.93939393939394,25.4848484848485,13.4848484848485,18.9393939393939,11.4545454545455,23.6969696969697,15,10.9090909090909,6.48484848484848,3.27272727272727,15.8484848484848,1
"175",1326,1172,70,62,1172,2006,1326,1,17,10,75.5925925925926,26.7407407407407,59.4814814814815,8.62962962962963,23.8518518518519,13.4814814814815,17.5555555555556,12.2592592592593,26.2592592592593,17.6666666666667,13.2962962962963,4.48148148148148,1.55555555555556,18.3333333333333,25,5,74.7,26.2666666666667,55.9666666666667,8.4,22.6666666666667,13.7666666666667,19.1333333333333,10.1,23.9333333333333,15.7,12.1333333333333,7,2.7,15.4,1
"849",1417,1196,57,73,1417,2007,1196,0,27,6,79.2727272727273,27.6363636363636,54.3939393939394,7.39393939393939,18.7575757575758,16.6060606060606,22.6060606060606,10.6060606060606,24.6363636363636,17.030303030303,14.8787878787879,8.03030303030303,4.93939393939394,16.1212121212121,27,6,68.5757575757576,24.3939393939394,50.7575757575758,6.27272727272727,17.5757575757576,13.5151515151515,19.2121212121212,10.8787878787879,22.0909090909091,14.0606060606061,14.5454545454545,5.63636363636364,2.75757575757576,16.1515151515152,0
"526",1301,1435,73,75,1301,2005,1458,0,21,9,73.8333333333333,25.7333333333333,57.3666666666667,7.8,21.6,14.5666666666667,20.4333333333333,11.4333333333333,24.2,16.6333333333333,12.7666666666667,7.56666666666667,3.5,17.8,20,9,73.3448275862069,24.6551724137931,54.551724137931,8.3448275862069,24.3103448275862,15.6896551724138,19.6551724137931,10.0344827586207,23.6896551724138,14.8620689655172,13.7586206896552,6.96551724137931,2.3448275862069,18.5172413793103,0
"488",1313,1281,86,84,1281,2012,1313,1,30,4,80.2941176470588,28,55.5882352941176,8.23529411764706,20.8235294117647,16.0588235294118,20.9705882352941,9.17647058823529,23.0294117647059,16.2058823529412,10.2941176470588,8.20588235294118,2.82352941176471,14.1176470588235,24,8,69.5625,24.3125,54.28125,5.34375,17.03125,15.59375,23.75,11.1875,24.9375,12,14.8125,6.53125,4.75,19.09375,1
"963",1448,1246,60,90,1448,2017,1243,0,32,2,79.2352941176471,28,58.4705882352941,5.97058823529412,17.5,17.2647058823529,25.4411764705882,14.2941176470588,27.0588235294118,14.7058823529412,14.5,7.26470588235294,7.23529411764706,16.2352941176471,20,10,73.2,26.3333333333333,59.7,4.26666666666667,13.5333333333333,16.2666666666667,24.7666666666667,14.5333333333333,27.3,11.7333333333333,15.2,7.43333333333333,5.26666666666667,20.1666666666667,0
"58",1246,1124,82,70,1124,2012,1246,1,26,7,74.2727272727273,26.0909090909091,56,6.72727272727273,17.8484848484848,15.3636363636364,20.4242424242424,12.1212121212121,23.9090909090909,14.7272727272727,13.8484848484848,7.63636363636364,4.63636363636364,17.6363636363636,32,2,76.6764705882353,27.3235294117647,56.5882352941176,5.73529411764706,15.4411764705882,16.2941176470588,22.6176470588235,12.5,26.6176470588235,13.2352941176471,11.3529411764706,6.32352941176471,8.79411764705882,14.5588235294118,1
"255",1195,1207,78,68,1207,2013,1195,1,25,6,64.5806451612903,23,50.4193548387097,5.87096774193548,16.4193548387097,12.7096774193548,18.6774193548387,9.2258064516129,23.7096774193548,14.8064516129032,12.6774193548387,7.54838709677419,3.83870967741935,16.8709677419355,22,10,72.34375,26.21875,57.5,6.625,20.03125,13.28125,19.8125,11.6875,24.75,13.71875,14.65625,8.8125,3.78125,17.59375,1
"489",1161,1281,84,72,1281,2013,1161,1,24,10,77,27.6764705882353,59.7058823529412,6.29411764705882,18.7941176470588,15.3529411764706,20.6764705882353,13.7352941176471,27.8823529411765,14.0882352941176,13.0588235294118,6.79411764705882,3.5,16.1764705882353,23,8,72.258064516129,24.9354838709677,56.2903225806452,5.12903225806452,15.3548387096774,17.258064516129,24.3548387096774,14.4516129032258,25.5161290322581,12.8387096774194,10.7096774193548,4.64516129032258,1.80645161290323,17.0645161290323,1
"741",1376,1272,43,59,1376,2017,1211,0,21,7,73.5714285714286,24.75,58.6428571428571,8.71428571428571,24.2142857142857,15.3571428571429,23.2142857142857,13.4642857142857,25.1428571428571,14.2857142857143,12.9285714285714,7.46428571428571,5.10714285714286,18.2142857142857,23,10,70.9090909090909,25.1818181818182,57.7575757575758,6.78787878787879,20.5454545454545,13.7575757575758,20.4242424242424,12.6969696969697,23.6363636363636,14.8484848484848,13.2121212121212,8.93939393939394,5.24242424242424,18,0
"190",1181,1175,57,46,1175,2005,1181,1,19,13,62.40625,20.25,47.90625,6.5,18.96875,15.40625,20.6875,10.15625,17.375,10.65625,14.0625,8.15625,2.84375,16.09375,25,5,79.7666666666667,26.5333333333333,59.1666666666667,8.96666666666667,23.3,17.7333333333333,24.9,13.5,24.9333333333333,13.2,13.6,8.76666666666667,6.86666666666667,18.4333333333333,1
"237",1433,1199,72,71,1199,2011,1433,1,21,10,69.3225806451613,24.4838709677419,56.1612903225806,6.19354838709677,18.741935483871,14.1612903225806,21.3548387096774,12.4516129032258,26.5806451612903,12.4838709677419,16.1290322580645,8.7741935483871,5.74193548387097,19.258064516129,23,11,71.5294117647059,24.2647058823529,55.7647058823529,8.17647058823529,22.7647058823529,14.8235294117647,20.6176470588235,10.9117647058824,21.0882352941176,14.2058823529412,11.5588235294118,8.52941176470588,3.67647058823529,18.2352941176471,1
"362",1412,1246,76,75,1246,2004,1412,1,26,4,73.1333333333333,26.6666666666667,56.8333333333333,6.2,17.4666666666667,13.6,19.5333333333333,11.8,24.0333333333333,15.6,14.5,7.9,3.36666666666667,18.4333333333333,20,9,74.551724137931,27.551724137931,62.1724137931034,6.48275862068965,19.6206896551724,12.9655172413793,19.8275862068966,12.3448275862069,22.6896551724138,17.5862068965517,13.6206896551724,11.7586206896552,3.72413793103448,20.9310344827586,1
"15",1427,1106,70,61,1106,2011,1427,1,15,17,61.5625,20.90625,52.5625,4.8125,16.46875,14.9375,24.53125,13.3125,22.28125,11.625,15.71875,7.3125,4.5625,22.3125,16,13,70.4827586206897,23.4827586206897,54.7241379310345,7.13793103448276,19.6551724137931,16.3793103448276,22.7586206896552,10.3448275862069,24.0689655172414,12.5862068965517,13.4827586206897,6.79310344827586,2.37931034482759,19.7586206896552,1
"39",1393,1113,78,67,1113,2009,1393,1,24,9,69.5454545454545,23.7878787878788,49.3939393939394,8.09090909090909,22.0909090909091,13.8787878787879,18.7575757575758,8.42424242424242,22.9090909090909,15.6060606060606,11.5151515151515,5.90909090909091,2.09090909090909,15.9090909090909,25,9,80.9705882352941,29.3235294117647,60.1470588235294,6.85294117647059,19.3823529411765,15.4705882352941,24.1764705882353,12.7352941176471,26.8235294117647,18.1764705882353,15.1764705882353,7.64705882352941,5.08823529411765,15.6764705882353,1
"655",1338,1329,51,63,1338,2005,1334,0,26,3,78.2068965517241,28.8965517241379,56.3448275862069,4.82758620689655,12.7586206896552,15.5862068965517,22.4137931034483,11.3793103448276,24.1724137931034,16.0689655172414,13.448275862069,7.86206896551724,3.58620689655172,19.4137931034483,29,4,68.9393939393939,25.8181818181818,53.6363636363636,4.15151515151515,13.3030303030303,13.1515151515152,20.2424242424242,13.030303030303,23.6969696969697,15.3030303030303,12.4242424242424,5.90909090909091,4.87878787878788,14.3333333333333,0
"60",1209,1124,57,56,1124,2015,1209,1,23,9,69.125,23.9375,55.15625,7,18.3125,14.25,21.375,14.5,24.03125,14.40625,12.375,8.03125,3.84375,16.71875,23,9,70.625,25.4375,53.5625,4.6875,14.71875,15.0625,20.5625,9.375,23.21875,13.21875,10.6875,8.90625,4.25,18.4375,1
"783",1393,1314,66,83,1393,2018,1181,0,28,6,82.2647058823529,30.7941176470588,64.3235294117647,5.38235294117647,17.1470588235294,15.2941176470588,20.7352941176471,14.0294117647059,26.9411764705882,18.1176470588235,10.9117647058824,6.88235294117647,4.38235294117647,17.9117647058824,19,14,69.8484848484848,23.8181818181818,56.1212121212121,8.6969696969697,24.2424242424242,13.5151515151515,19.9090909090909,11.6363636363636,23.5757575757576,14,12.0909090909091,8.09090909090909,4.09090909090909,16.5454545454545,0
"180",1234,1172,83,52,1172,2015,1234,1,23,7,79.1666666666667,28.1333333333333,59.8666666666667,10.7333333333333,27.3333333333333,12.1666666666667,17.3333333333333,10.3666666666667,25.3333333333333,17.1333333333333,9.63333333333333,5.43333333333333,2.86666666666667,18.7,21,11,69.40625,23.6875,55.5,5.65625,17.03125,16.375,21.96875,12.53125,25.15625,14.375,11.28125,6.59375,4.6875,15.875,1
"782",1393,1173,53,55,1393,2016,1314,0,24,10,72.8823529411765,25.5,54.7352941176471,6.44117647058824,17.2941176470588,15.4411764705882,22.8529411764706,11.6470588235294,23.4411764705882,13.0882352941176,11.8529411764706,5.76470588235294,2.61764705882353,19.8529411764706,27,5,68.15625,24.0625,55.0625,5,14.9375,15.03125,21.375,13.1875,22.0625,11.9375,8.90625,8.03125,4.9375,15.90625,0
"599",1326,1207,52,70,1326,2007,1196,0,21,9,66.6666666666667,23.9666666666667,50.8,6.9,19.1333333333333,11.8333333333333,16.8,10.7,21.9,15.5333333333333,11.7333333333333,6.03333333333333,3.53333333333333,14.9333333333333,25,5,74.7,26.2666666666667,55.9666666666667,8.4,22.6666666666667,13.7666666666667,19.1333333333333,10.1,23.9333333333333,15.7,12.1333333333333,7,2.7,15.4,0
"340",1277,1242,67,62,1242,2009,1277,1,25,7,77.125,27.0625,56.53125,6.46875,17.03125,16.53125,22.71875,12.09375,26.8125,16.21875,14.59375,6.84375,4.28125,19.28125,26,6,71.90625,25.375,55.78125,5.15625,14.625,16,23.3125,13.96875,24.9375,15.90625,14.03125,6.40625,2.84375,19.03125,1
"563",1314,1242,67,80,1314,2013,1242,0,27,6,75.030303030303,26.6666666666667,54.9393939393939,6,16.7575757575758,15.6969696969697,22.5454545454545,11.1212121212121,25.7878787878788,15.6060606060606,13.2727272727273,7.39393939393939,5.63636363636364,17.6363636363636,29,5,81.9705882352941,30,65.1176470588235,5.05882352941176,14.9117647058824,16.9117647058824,24.7941176470588,15.6764705882353,29.3823529411765,17.4411764705882,11.7647058823529,6.82352941176471,5.58823529411765,14.7941176470588,0
"388",1139,1257,79,71,1257,2003,1139,1,24,6,81.8333333333333,27.9666666666667,60.8333333333333,8.43333333333333,23.4,17.4666666666667,25.1,13.2,25.1,16.6,13.3666666666667,7.2,4.73333333333333,22.6666666666667,24,5,68.5862068965517,24.0689655172414,50.6551724137931,8.48275862068965,21.8620689655172,11.9655172413793,16.551724137931,7.82758620689655,20.3793103448276,12.9655172413793,10.4137931034483,6.3448275862069,1.86206896551724,16.0689655172414,1
"178",1257,1172,69,62,1172,2012,1257,1,25,7,77.8125,26.59375,59.125,7.8125,22.8125,16.8125,21.875,12.46875,26.1875,13.65625,12.0625,5.4375,3.375,20.625,27,9,68.8611111111111,24.1666666666667,57,5.86111111111111,18.8611111111111,14.6666666666667,21.3611111111111,13.3055555555556,24.9722222222222,13.6944444444444,14.8055555555556,9.05555555555556,4.83333333333333,17.8333333333333,1
"925",1436,1163,53,70,1436,2005,1277,0,29,6,78.7714285714286,29.9714285714286,62.2857142857143,6.37142857142857,15.8,12.4571428571429,20.0285714285714,15.0285714285714,29.6,18.3428571428571,13.7714285714286,6.08571428571429,8.42857142857143,15.9428571428571,22,8,66.4,23.8333333333333,55.9333333333333,6.4,19.5,12.3333333333333,18.1666666666667,11.6333333333333,24.9,14.5666666666667,12.5666666666667,7,2.86666666666667,15.2666666666667,0
"930",1437,1314,66,67,1437,2006,1196,0,28,4,89.03125,30.59375,61.34375,7.28125,18.34375,20.5625,28.15625,13.71875,26.59375,19.59375,16.78125,10.53125,3.78125,18.03125,22,7,73.7586206896552,25.4827586206897,57.5172413793103,7.10344827586207,19.2413793103448,15.6896551724138,21.1724137931034,14.2758620689655,22.5862068965517,12.3793103448276,12.6206896551724,8.24137931034483,5.68965517241379,18.4137931034483,0
